iso_code,country,updated,confirmed,deaths
GUM,Guam,04/03/20,5,0
GUM,Guam,04/04/20,5,1
GUM,Guam,04/05/20,6,0
GUM,Guam,04/06/20,17,0
GUM,Guam,04/07/20,2,0
GUM,Guam,04/08/20,9,0
GUM,Guam,04/09/20,4,0
GUM,Guam,04/10/20,3,0
GUM,Guam,04/11/20,2,0
GUM,Guam,04/12/20,3,1
GUM,Guam,04/13/20,0,0
GUM,Guam,04/14/20,1,0
GUM,Guam,04/15/20,1,0
GUM,Guam,04/16/20,0,0
GUM,Guam,04/17/20,0,0
GUM,Guam,04/18/20,1,0
GUM,Guam,04/19/20,0,0
GUM,Guam,04/20/20,0,0
GUM,Guam,04/21/20,0,0
GUM,Guam,04/22/20,0,0
GUM,Guam,04/23/20,1,0
GUM,Guam,04/24/20,3,0
GUM,Guam,04/25/20,1,0
GUM,Guam,04/26/20,0,0
GUY,Guyana,04/01/20,4,1
GUY,Guyana,04/02/20,7,2
GUY,Guyana,04/03/20,0,0
GUY,Guyana,04/04/20,4,0
GUY,Guyana,04/05/20,1,0
GUY,Guyana,04/06/20,5,0
GUY,Guyana,04/07/20,2,1
GUY,Guyana,04/08/20,2,0
GUY,Guyana,04/09/20,4,1
GUY,Guyana,04/10/20,0,0
GUY,Guyana,04/11/20,3,0
GUY,Guyana,04/12/20,5,0
GUY,Guyana,04/13/20,0,0
GUY,Guyana,04/14/20,2,0
GUY,Guyana,04/15/20,1,0
GUY,Guyana,04/16/20,7,0
GUY,Guyana,04/17/20,2,0
GUY,Guyana,04/18/20,6,0
GUY,Guyana,04/19/20,0,1
GUY,Guyana,04/20/20,2,0
GUY,Guyana,04/21/20,1,0
GUY,Guyana,04/22/20,1,0
GUY,Guyana,04/23/20,0,0
GUY,Guyana,04/24/20,3,0
GUY,Guyana,04/25/20,3,1
GUY,Guyana,04/26/20,1,0
HKG,Hong Kong,04/21/20,0,0
HND,Honduras,04/01/20,31,3
HND,Honduras,04/02/20,47,4
HND,Honduras,04/03/20,3,1
HND,Honduras,04/04/20,42,0
HND,Honduras,04/05/20,4,7
HND,Honduras,04/06/20,30,0
HND,Honduras,04/07/20,7,0
HND,Honduras,04/08/20,7,0
HND,Honduras,04/09/20,31,1
HND,Honduras,04/10/20,39,0
HND,Honduras,04/11/20,10,1
HND,Honduras,04/12/20,1,1
HND,Honduras,04/13/20,4,0
HND,Honduras,04/14/20,10,1
HND,Honduras,04/15/20,12,5
HND,Honduras,04/16/20,7,4
HND,Honduras,04/17/20,16,6
HND,Honduras,04/18/20,15,5
HND,Honduras,04/19/20,15,0
HND,Honduras,04/20/20,5,0
HND,Honduras,04/21/20,17,0
HND,Honduras,04/22/20,16,0
HND,Honduras,04/23/20,9,1
HND,Honduras,04/24/20,0,0
HND,Honduras,04/25/20,72,0
HND,Honduras,04/26/20,36,12
HRV,Croatia,04/01/20,77,0
HRV,Croatia,04/02/20,96,0
HRV,Croatia,04/03/20,48,1
HRV,Croatia,04/04/20,68,1
HRV,Croatia,04/05/20,47,4
HRV,Croatia,04/06/20,56,3
HRV,Croatia,04/07/20,40,1
HRV,Croatia,04/08/20,60,2
HRV,Croatia,04/09/20,61,1
HRV,Croatia,04/10/20,64,1
HRV,Croatia,04/11/20,88,1
HRV,Croatia,04/12/20,39,0
HRV,Croatia,04/13/20,66,2
HRV,Croatia,04/14/20,50,2
HRV,Croatia,04/15/20,54,6
HRV,Croatia,04/16/20,37,3
HRV,Croatia,04/17/20,50,1
HRV,Croatia,04/18/20,23,1
HRV,Croatia,04/19/20,18,3
HRV,Croatia,04/20/20,39,8
HRV,Croatia,04/21/20,10,0
HRV,Croatia,04/22/20,27,1
HRV,Croatia,04/23/20,42,0
HRV,Croatia,04/24/20,31,2
HRV,Croatia,04/25/20,28,1
HRV,Croatia,04/26/20,7,3
HTI,Haiti,04/01/20,0,0
HTI,Haiti,04/02/20,1,0
HTI,Haiti,04/03/20,2,0
HTI,Haiti,04/04/20,0,0
HTI,Haiti,04/05/20,3,0
HTI,Haiti,04/06/20,0,0
HTI,Haiti,04/07/20,3,1
HTI,Haiti,04/08/20,1,0
HTI,Haiti,04/09/20,2,0
HTI,Haiti,04/10/20,3,1
HTI,Haiti,04/11/20,1,0
HTI,Haiti,04/12/20,2,0
HTI,Haiti,04/13/20,0,1
HTI,Haiti,04/14/20,7,0
HTI,Haiti,04/15/20,0,0
HTI,Haiti,04/16/20,1,0
HTI,Haiti,04/17/20,2,0
HTI,Haiti,04/18/20,1,0
HTI,Haiti,04/19/20,0,0
HTI,Haiti,04/20/20,3,0
HTI,Haiti,04/21/20,10,0
HTI,Haiti,04/22/20,1,1
HTI,Haiti,04/23/20,4,0
HTI,Haiti,04/24/20,10,1
HTI,Haiti,04/25/20,0,0
HTI,Haiti,04/26/20,0,1
HUN,Hungary,04/01/20,33,4
HUN,Hungary,04/02/20,60,1
HUN,Hungary,04/03/20,38,5
HUN,Hungary,04/04/20,55,6
HUN,Hungary,04/05/20,55,2
HUN,Hungary,04/06/20,11,4
HUN,Hungary,04/07/20,73,9
HUN,Hungary,04/08/20,78,11
HUN,Hungary,04/09/20,85,8
HUN,Hungary,04/10/20,210,11
HUN,Hungary,04/11/20,120,8
HUN,Hungary,04/12/20,100,14
HUN,Hungary,04/13/20,48,10
HUN,Hungary,04/14/20,54,13
HUN,Hungary,04/15/20,67,12
HUN,Hungary,04/16/20,73,8
HUN,Hungary,04/17/20,111,14
HUN,Hungary,04/18/20,71,16
HUN,Hungary,04/19/20,82,17
HUN,Hungary,04/20/20,68,10
HUN,Hungary,04/21/20,114,14
HUN,Hungary,04/22/20,70,12
HUN,Hungary,04/23/20,116,0
HUN,Hungary,04/24/20,99,25
HUN,Hungary,04/25/20,60,12
HUN,Hungary,04/26/20,57,10
IDN,Indonesia,04/01/20,114,14
IDN,Indonesia,04/02/20,149,21
IDN,Indonesia,04/03/20,113,13
IDN,Indonesia,04/04/20,196,11
IDN,Indonesia,04/05/20,106,10
IDN,Indonesia,04/06/20,181,7
IDN,Indonesia,04/07/20,218,11
IDN,Indonesia,04/08/20,247,12
IDN,Indonesia,04/09/20,218,19
IDN,Indonesia,04/10/20,337,40
IDN,Indonesia,04/11/20,219,26
IDN,Indonesia,04/12/20,330,21
IDN,Indonesia,04/13/20,399,46
IDN,Indonesia,04/14/20,316,26
IDN,Indonesia,04/15/20,282,60
IDN,Indonesia,04/16/20,297,10
IDN,Indonesia,04/17/20,380,27
IDN,Indonesia,04/18/20,407,24
IDN,Indonesia,04/19/20,325,15
IDN,Indonesia,04/20/20,327,47
IDN,Indonesia,04/21/20,185,8
IDN,Indonesia,04/22/20,375,26
IDN,Indonesia,04/23/20,283,19
IDN,Indonesia,04/24/20,357,12
IDN,Indonesia,04/25/20,436,42
IDN,Indonesia,04/26/20,396,31
IMN,Isle of Man,04/01/20,10,0
IMN,Isle of Man,04/02/20,13,0
IMN,Isle of Man,04/03/20,6,1
IMN,Isle of Man,04/04/20,43,0
IMN,Isle of Man,04/05/20,12,0
IMN,Isle of Man,04/06/20,1,0
IMN,Isle of Man,04/07/20,12,0
IMN,Isle of Man,04/08/20,11,0
IMN,Isle of Man,04/09/20,8,0
IMN,Isle of Man,04/10/20,32,0
IMN,Isle of Man,04/11/20,11,0
IMN,Isle of Man,04/12/20,25,0
IMN,Isle of Man,04/13/20,2,1
IMN,Isle of Man,04/14/20,14,0
IMN,Isle of Man,04/15/20,0,0
IMN,Isle of Man,04/16/20,12,0
IMN,Isle of Man,04/17/20,30,2
IMN,Isle of Man,04/18/20,5,0
IMN,Isle of Man,04/19/20,8,2
IMN,Isle of Man,04/20/20,1,0
IMN,Isle of Man,04/21/20,2,3
IMN,Isle of Man,04/22/20,7,1
IMN,Isle of Man,04/23/20,0,5
IMN,Isle of Man,04/24/20,0,1
IMN,Isle of Man,04/25/20,1,2
IMN,Isle of Man,04/26/20,0,0
IND,India,04/01/20,146,3
IND,India,04/02/20,568,15
IND,India,04/03/20,336,6
IND,India,04/04/20,601,12
IND,India,04/05/20,472,9
IND,India,04/06/20,693,32
IND,India,04/07/20,354,5
IND,India,04/08/20,773,35
IND,India,04/09/20,540,17
IND,India,04/10/20,678,33
IND,India,04/11/20,1035,40
IND,India,04/12/20,909,34
IND,India,04/13/20,796,35
IND,India,04/14/20,1211,31
IND,India,04/15/20,1075,38
IND,India,04/16/20,942,37
IND,India,04/17/20,1007,23
IND,India,04/18/20,991,43
IND,India,04/19/20,1334,27
IND,India,04/20/20,1553,36
IND,India,04/21/20,1335,47
IND,India,04/22/20,1384,50
IND,India,04/23/20,1409,41
IND,India,04/24/20,1684,37
IND,India,04/25/20,1429,57
IND,India,04/26/20,1990,49
IRL,Ireland,04/01/20,325,17
IRL,Ireland,04/02/20,212,14
IRL,Ireland,04/03/20,402,13
IRL,Ireland,04/04/20,424,22
IRL,Ireland,04/05/20,331,17
IRL,Ireland,04/06/20,507,21
IRL,Ireland,04/07/20,253,16
IRL,Ireland,04/08/20,345,36
IRL,Ireland,04/09/20,515,25
IRL,Ireland,04/10/20,1169,28
IRL,Ireland,04/11/20,696,24
IRL,Ireland,04/12/20,839,33
IRL,Ireland,04/13/20,727,14
IRL,Ireland,04/14/20,992,31
IRL,Ireland,04/15/20,832,41
IRL,Ireland,04/16/20,1068,38
IRL,Ireland,04/17/20,724,42
IRL,Ireland,04/18/20,709,44
IRL,Ireland,04/19/20,778,41
IRL,Ireland,04/20/20,493,39
IRL,Ireland,04/21/20,401,77
IRL,Ireland,04/22/20,388,43
IRL,Ireland,04/23/20,631,39
IRL,Ireland,04/24/20,936,25
IRL,Ireland,04/25/20,577,35
IRL,Ireland,04/26/20,377,234
IRN,Iran,04/01/20,3111,141
IRN,Iran,04/02/20,2987,138
IRN,Iran,04/03/20,2875,124
IRN,Iran,04/04/20,0,0
IRN,Iran,04/05/20,5275,292
IRN,Iran,04/06/20,2483,151
IRN,Iran,04/07/20,2274,136
IRN,Iran,04/08/20,2089,133
IRN,Iran,04/09/20,1997,121
IRN,Iran,04/10/20,1634,117
IRN,Iran,04/11/20,1972,122
IRN,Iran,04/12/20,1837,125
IRN,Iran,04/13/20,1657,117
IRN,Iran,04/14/20,1617,111
IRN,Iran,04/15/20,1574,98
IRN,Iran,04/16/20,1512,94
IRN,Iran,04/17/20,1606,92
IRN,Iran,04/18/20,1499,89
IRN,Iran,04/19/20,1374,73
IRN,Iran,04/20/20,1343,87
IRN,Iran,04/21/20,1294,91
IRN,Iran,04/22/20,1297,88
IRN,Iran,04/23/20,1194,94
IRN,Iran,04/24/20,1030,90
IRN,Iran,04/25/20,1168,93
IRN,Iran,04/26/20,1134,76
IRQ,Iraq,04/01/20,64,4
IRQ,Iraq,04/02/20,0,0
IRQ,Iraq,04/03/20,78,4
IRQ,Iraq,04/04/20,0,0
IRQ,Iraq,04/05/20,106,2
IRQ,Iraq,04/06/20,83,5
IRQ,Iraq,04/07/20,70,3
IRQ,Iraq,04/08/20,0,0
IRQ,Iraq,04/09/20,171,5
IRQ,Iraq,04/10/20,30,0
IRQ,Iraq,04/11/20,47,1
IRQ,Iraq,04/12/20,39,2
IRQ,Iraq,04/13/20,34,4
IRQ,Iraq,04/14/20,26,2
IRQ,Iraq,04/15/20,22,0
IRQ,Iraq,04/16/20,15,1
IRQ,Iraq,04/17/20,19,1
IRQ,Iraq,04/18/20,48,1
IRQ,Iraq,04/19/20,0,0
IRQ,Iraq,04/20/20,57,1
IRQ,Iraq,04/21/20,35,0
IRQ,Iraq,04/22/20,28,1
IRQ,Iraq,04/23/20,0,0
IRQ,Iraq,04/24/20,75,0
IRQ,Iraq,04/25/20,31,3
IRQ,Iraq,04/26/20,55,0
ISL,Iceland,04/01/20,49,0
ISL,Iceland,04/02/20,85,0
ISL,Iceland,04/03/20,99,2
ISL,Iceland,04/04/20,45,0
ISL,Iceland,04/05/20,53,0
ISL,Iceland,04/06/20,69,0
ISL,Iceland,04/07/20,76,2
ISL,Iceland,04/08/20,24,0
ISL,Iceland,04/09/20,30,0
ISL,Iceland,04/10/20,32,0
ISL,Iceland,04/11/20,27,1
ISL,Iceland,04/12/20,14,1
ISL,Iceland,04/13/20,12,0
ISL,Iceland,04/14/20,10,0
ISL,Iceland,04/15/20,9,0
ISL,Iceland,04/16/20,7,0
ISL,Iceland,04/17/20,12,0
ISL,Iceland,04/18/20,15,0
ISL,Iceland,04/19/20,6,1
ISL,Iceland,04/20/20,11,0
ISL,Iceland,04/21/20,2,1
ISL,Iceland,04/22/20,5,0
ISL,Iceland,04/23/20,7,0
ISL,Iceland,04/24/20,4,0
ISL,Iceland,04/25/20,0,0
ISL,Iceland,04/26/20,1,0
ISR,Israel,04/01/20,443,3
ISR,Israel,04/02/20,675,1
ISR,Israel,04/03/20,661,13
ISR,Israel,04/04/20,1176,5
ISR,Israel,04/05/20,590,7
ISR,Israel,04/06/20,412,3
ISR,Israel,04/07/20,474,8
ISR,Israel,04/08/20,344,8
ISR,Israel,04/09/20,156,6
ISR,Israel,04/10/20,564,15
ISR,Israel,04/11/20,440,9
ISR,Israel,04/12/20,335,6
ISR,Israel,04/13/20,402,2
ISR,Israel,04/14/20,441,13
ISR,Israel,04/15/20,460,7
ISR,Israel,04/16/20,455,7
ISR,Israel,04/17/20,257,12
ISR,Israel,04/18/20,224,9
ISR,Israel,04/19/20,283,13
ISR,Israel,04/20/20,226,8
ISR,Israel,04/21/20,222,5
ISR,Israel,04/22/20,229,7
ISR,Israel,04/23/20,650,7
ISR,Israel,04/24/20,290,2
ISR,Israel,04/25/20,176,1
ISR,Israel,04/26/20,240,5
ITA,Italy,04/01/20,4053,839
ITA,Italy,04/02/20,4782,727
ITA,Italy,04/03/20,4668,760
ITA,Italy,04/04/20,4585,764
ITA,Italy,04/05/20,4805,681
ITA,Italy,04/06/20,4316,527
ITA,Italy,04/07/20,3599,636
ITA,Italy,04/08/20,3039,604
ITA,Italy,04/09/20,3836,540
ITA,Italy,04/10/20,4204,612
ITA,Italy,04/11/20,3951,570
ITA,Italy,04/12/20,4694,619
ITA,Italy,04/13/20,4092,431
ITA,Italy,04/14/20,3153,564
ITA,Italy,04/15/20,2972,604
ITA,Italy,04/16/20,2667,578
ITA,Italy,04/17/20,3786,525
ITA,Italy,04/18/20,3493,575
ITA,Italy,04/19/20,3491,480
ITA,Italy,04/20/20,3047,433
ITA,Italy,04/21/20,2256,454
ITA,Italy,04/22/20,2729,534
ITA,Italy,04/23/20,3370,437
ITA,Italy,04/24/20,2646,464
ITA,Italy,04/25/20,3021,420
ITA,Italy,04/26/20,2357,415
JAM,Jamaica,04/01/20,0,0
JAM,Jamaica,04/02/20,6,2
JAM,Jamaica,04/03/20,3,0
JAM,Jamaica,04/04/20,6,0
JAM,Jamaica,04/05/20,2,0
JAM,Jamaica,04/06/20,3,0
JAM,Jamaica,04/07/20,1,0
JAM,Jamaica,04/08/20,4,0
JAM,Jamaica,04/09/20,0,1
JAM,Jamaica,04/10/20,0,0
JAM,Jamaica,04/11/20,2,0
JAM,Jamaica,04/12/20,4,0
JAM,Jamaica,04/13/20,3,0
JAM,Jamaica,04/14/20,1,0
JAM,Jamaica,04/15/20,32,1
JAM,Jamaica,04/16/20,20,0
JAM,Jamaica,04/17/20,18,0
JAM,Jamaica,04/18/20,20,0
JAM,Jamaica,04/19/20,10,0
JAM,Jamaica,04/20/20,23,0
JAM,Jamaica,04/21/20,27,1
JAM,Jamaica,04/22/20,10,0
JAM,Jamaica,04/23/20,19,0
JAM,Jamaica,04/24/20,0,0
JAM,Jamaica,04/25/20,36,1
JAM,Jamaica,04/26/20,17,0
JEY,Jersey,04/01/20,18,0
JEY,Jersey,04/02/20,0,0
JEY,Jersey,04/03/20,0,0
JEY,Jersey,04/04/20,37,0
JEY,Jersey,04/05/20,5,1
JEY,Jersey,04/06/20,32,0
JEY,Jersey,04/07/20,14,0
JEY,Jersey,04/08/20,1,0
JEY,Jersey,04/09/20,0,0
JEY,Jersey,04/10/20,13,0
JEY,Jersey,04/11/20,15,1
JEY,Jersey,04/12/20,0,0
JEY,Jersey,04/13/20,15,0
JEY,Jersey,04/14/20,4,0
JEY,Jersey,04/15/20,0,0
JEY,Jersey,04/16/20,0,2
JEY,Jersey,04/17/20,6,4
JEY,Jersey,04/18/20,1,1
JEY,Jersey,04/19/20,21,1
JEY,Jersey,04/20/20,4,0
JEY,Jersey,04/21/20,0,2
JEY,Jersey,04/22/20,6,0
JEY,Jersey,04/23/20,0,4
JEY,Jersey,04/24/20,21,1
JEY,Jersey,04/25/20,2,0
JEY,Jersey,04/26/20,2,0
JOR,Jordan,04/01/20,6,0
JOR,Jordan,04/02/20,4,0
JOR,Jordan,04/03/20,21,0
JOR,Jordan,04/04/20,0,0
JOR,Jordan,04/05/20,24,0
JOR,Jordan,04/06/20,22,0
JOR,Jordan,04/07/20,4,1
JOR,Jordan,04/08/20,0,0
JOR,Jordan,04/09/20,9,0
JOR,Jordan,04/10/20,14,1
JOR,Jordan,04/11/20,0,0
JOR,Jordan,04/12/20,9,0
JOR,Jordan,04/13/20,8,0
JOR,Jordan,04/14/20,2,0
JOR,Jordan,04/15/20,6,0
JOR,Jordan,04/16/20,4,0
JOR,Jordan,04/17/20,1,0
JOR,Jordan,04/18/20,5,0
JOR,Jordan,04/19/20,6,0
JOR,Jordan,04/20/20,4,0
JOR,Jordan,04/21/20,8,0
JOR,Jordan,04/22/20,0,0
JOR,Jordan,04/23/20,3,0
JOR,Jordan,04/24/20,9,0
JOR,Jordan,04/25/20,4,0
JOR,Jordan,04/26/20,3,0
JPN,Japan,04/01/20,0,0
JPN,Japan,04/02/20,225,1
JPN,Japan,04/03/20,439,6
JPN,Japan,04/04/20,318,6
JPN,Japan,04/05/20,336,1
JPN,Japan,04/06/20,383,3
JPN,Japan,04/07/20,163,7
JPN,Japan,04/08/20,89,0
JPN,Japan,04/09/20,351,1
JPN,Japan,04/10/20,410,4
JPN,Japan,04/11/20,680,3
JPN,Japan,04/12/20,1401,10
JPN,Japan,04/13/20,507,4
JPN,Japan,04/14/20,390,7
JPN,Japan,04/15/20,455,10
JPN,Japan,04/16/20,482,17
JPN,Japan,04/17/20,585,12
JPN,Japan,04/18/20,628,6
JPN,Japan,04/19/20,566,7
JPN,Japan,04/20/20,390,10
JPN,Japan,04/21/20,367,15
JPN,Japan,04/22/20,378,0
JPN,Japan,04/23/20,276,101
JPN,Japan,04/24/20,468,30
JPN,Japan,04/25/20,652,17
JPN,Japan,04/26/20,290,14
KAZ,Kazakhstan,04/01/20,15,0
KAZ,Kazakhstan,04/02/20,8,1
KAZ,Kazakhstan,04/03/20,38,1
KAZ,Kazakhstan,04/04/20,74,0
KAZ,Kazakhstan,04/05/20,0,0
KAZ,Kazakhstan,04/06/20,71,2
KAZ,Kazakhstan,04/07/20,139,1
KAZ,Kazakhstan,04/08/20,34,0
KAZ,Kazakhstan,04/09/20,55,1
KAZ,Kazakhstan,04/10/20,43,2
KAZ,Kazakhstan,04/11/20,38,1
KAZ,Kazakhstan,04/12/20,40,0
KAZ,Kazakhstan,04/13/20,81,0
KAZ,Kazakhstan,04/14/20,218,4
KAZ,Kazakhstan,04/15/20,88,0
KAZ,Kazakhstan,04/16/20,64,2
KAZ,Kazakhstan,04/17/20,139,1
KAZ,Kazakhstan,04/18/20,121,0
KAZ,Kazakhstan,04/19/20,63,0
KAZ,Kazakhstan,04/20/20,81,2
KAZ,Kazakhstan,04/21/20,214,0
KAZ,Kazakhstan,04/22/20,76,0
KAZ,Kazakhstan,04/23/20,166,0
KAZ,Kazakhstan,04/24/20,143,3
KAZ,Kazakhstan,04/25/20,148,3
KAZ,Kazakhstan,04/26/20,170,0
KEN,Kenya,04/01/20,9,0
KEN,Kenya,04/02/20,22,0
KEN,Kenya,04/03/20,29,2
KEN,Kenya,04/04/20,12,1
KEN,Kenya,04/05/20,4,0
KEN,Kenya,04/06/20,16,0
KEN,Kenya,04/07/20,16,0
KEN,Kenya,04/08/20,14,2
KEN,Kenya,04/09/20,7,0
KEN,Kenya,04/10/20,5,1
KEN,Kenya,04/11/20,5,0
KEN,Kenya,04/12/20,2,0
KEN,Kenya,04/13/20,6,1
KEN,Kenya,04/14/20,11,1
KEN,Kenya,04/15/20,8,0
KEN,Kenya,04/16/20,9,1
KEN,Kenya,04/17/20,9,1
KEN,Kenya,04/18/20,12,0
KEN,Kenya,04/19/20,16,1
KEN,Kenya,04/20/20,8,2
KEN,Kenya,04/21/20,11,0
KEN,Kenya,04/22/20,0,0
KEN,Kenya,04/23/20,22,0
KEN,Kenya,04/24/20,17,0
KEN,Kenya,04/25/20,16,0
KEN,Kenya,04/26/20,7,0
KGZ,Kyrgyzstan,04/01/20,23,0
KGZ,Kyrgyzstan,04/02/20,5,1
KGZ,Kyrgyzstan,04/03/20,13,0
KGZ,Kyrgyzstan,04/04/20,19,0
KGZ,Kyrgyzstan,04/05/20,0,0
KGZ,Kyrgyzstan,04/06/20,72,3
KGZ,Kyrgyzstan,04/07/20,12,0
KGZ,Kyrgyzstan,04/08/20,42,0
KGZ,Kyrgyzstan,04/09/20,10,0
KGZ,Kyrgyzstan,04/10/20,18,1
KGZ,Kyrgyzstan,04/11/20,41,0
KGZ,Kyrgyzstan,04/12/20,38,0
KGZ,Kyrgyzstan,04/13/20,42,0
KGZ,Kyrgyzstan,04/14/20,11,0
KGZ,Kyrgyzstan,04/15/20,19,0
KGZ,Kyrgyzstan,04/16/20,17,0
KGZ,Kyrgyzstan,04/17/20,23,0
KGZ,Kyrgyzstan,04/18/20,17,0
KGZ,Kyrgyzstan,04/19/20,48,0
KGZ,Kyrgyzstan,04/20/20,14,2
KGZ,Kyrgyzstan,04/21/20,22,0
KGZ,Kyrgyzstan,04/22/20,22,0
KGZ,Kyrgyzstan,04/23/20,19,1
KGZ,Kyrgyzstan,04/24/20,25,0
KGZ,Kyrgyzstan,04/25/20,9,0
KGZ,Kyrgyzstan,04/26/20,17,0
KHM,Cambodia,04/01/20,0,0
KHM,Cambodia,04/02/20,1,0
KHM,Cambodia,04/03/20,4,0
KHM,Cambodia,04/04/20,0,0
KHM,Cambodia,04/05/20,0,0
KHM,Cambodia,04/06/20,0,0
KHM,Cambodia,04/07/20,1,0
KHM,Cambodia,04/08/20,2,0
KHM,Cambodia,04/09/20,1,0
KHM,Cambodia,04/10/20,1,0
KHM,Cambodia,04/11/20,1,0
KHM,Cambodia,04/12/20,2,0
KHM,Cambodia,04/13/20,0,0
KHM,Cambodia,04/14/20,0,0
KHM,Cambodia,04/15/20,0,0
KHM,Cambodia,04/16/20,0,0
KHM,Cambodia,04/17/20,0,0
KHM,Cambodia,04/18/20,0,0
KHM,Cambodia,04/19/20,0,0
KHM,Cambodia,04/20/20,0,0
KHM,Cambodia,04/21/20,0,0
KHM,Cambodia,04/22/20,0,0
KHM,Cambodia,04/23/20,0,0
KHM,Cambodia,04/24/20,0,0
KHM,Cambodia,04/25/20,0,0
KHM,Cambodia,04/26/20,0,0
KNA,Saint Kitts and Nevis,04/01/20,1,0
KNA,Saint Kitts and Nevis,04/02/20,0,0
KNA,Saint Kitts and Nevis,04/03/20,0,0
KNA,Saint Kitts and Nevis,04/04/20,1,0
KNA,Saint Kitts and Nevis,04/05/20,1,0
KNA,Saint Kitts and Nevis,04/06/20,0,0
KNA,Saint Kitts and Nevis,04/07/20,1,0
KNA,Saint Kitts and Nevis,04/08/20,0,0
KNA,Saint Kitts and Nevis,04/09/20,0,0
KNA,Saint Kitts and Nevis,04/10/20,0,0
KNA,Saint Kitts and Nevis,04/11/20,1,0
KNA,Saint Kitts and Nevis,04/12/20,0,0
KNA,Saint Kitts and Nevis,04/13/20,0,0
KNA,Saint Kitts and Nevis,04/14/20,0,0
KNA,Saint Kitts and Nevis,04/15/20,2,0
KNA,Saint Kitts and Nevis,04/16/20,0,0
KNA,Saint Kitts and Nevis,04/17/20,0,0
KNA,Saint Kitts and Nevis,04/18/20,0,0
KNA,Saint Kitts and Nevis,04/19/20,0,0
KNA,Saint Kitts and Nevis,04/20/20,1,0
KNA,Saint Kitts and Nevis,04/21/20,0,0
KNA,Saint Kitts and Nevis,04/22/20,0,0
KNA,Saint Kitts and Nevis,04/23/20,0,0
KNA,Saint Kitts and Nevis,04/24/20,0,0
KNA,Saint Kitts and Nevis,04/25/20,0,0
KNA,Saint Kitts and Nevis,04/26/20,0,0
KOR,South Korea,04/01/20,0,0
KOR,South Korea,04/02/20,190,6
KOR,South Korea,04/03/20,86,5
KOR,South Korea,04/04/20,94,3
KOR,South Korea,04/05/20,81,6
KOR,South Korea,04/06/20,47,3
KOR,South Korea,04/07/20,47,6
KOR,South Korea,04/08/20,53,8
KOR,South Korea,04/09/20,39,4
KOR,South Korea,04/10/20,27,4
KOR,South Korea,04/11/20,0,0
KOR,South Korea,04/12/20,62,6
KOR,South Korea,04/13/20,25,3
KOR,South Korea,04/14/20,27,5
KOR,South Korea,04/15/20,27,3
KOR,South Korea,04/16/20,22,4
KOR,South Korea,04/17/20,22,1
KOR,South Korea,04/18/20,18,2
KOR,South Korea,04/19/20,8,2
KOR,South Korea,04/20/20,13,2
KOR,South Korea,04/21/20,9,1
KOR,South Korea,04/22/20,11,1
KOR,South Korea,04/23/20,8,2
KOR,South Korea,04/24/20,6,0
KOR,South Korea,04/25/20,10,0
KOR,South Korea,04/26/20,10,2
KWT,Kuwait,04/01/20,23,0
KWT,Kuwait,04/02/20,28,0
KWT,Kuwait,04/03/20,25,0
KWT,Kuwait,04/04/20,0,0
KWT,Kuwait,04/05/20,137,1
KWT,Kuwait,04/06/20,77,0
KWT,Kuwait,04/07/20,109,0
KWT,Kuwait,04/08/20,78,0
KWT,Kuwait,04/09/20,112,0
KWT,Kuwait,04/10/20,55,0
KWT,Kuwait,04/11/20,83,0
KWT,Kuwait,04/12/20,161,0
KWT,Kuwait,04/13/20,80,0
KWT,Kuwait,04/14/20,66,1
KWT,Kuwait,04/15/20,55,1
KWT,Kuwait,04/16/20,50,0
KWT,Kuwait,04/17/20,119,0
KWT,Kuwait,04/18/20,134,2
KWT,Kuwait,04/19/20,94,1
KWT,Kuwait,04/20/20,163,1
KWT,Kuwait,04/21/20,80,2
KWT,Kuwait,04/22/20,85,2
KWT,Kuwait,04/23/20,168,2
KWT,Kuwait,04/24/20,151,1
KWT,Kuwait,04/25/20,215,1
KWT,Kuwait,04/26/20,278,4
LAO,Laos,04/01/20,0,0
LAO,Laos,04/02/20,1,0
LAO,Laos,04/03/20,0,0
LAO,Laos,04/04/20,0,0
LAO,Laos,04/05/20,0,0
LAO,Laos,04/06/20,1,0
LAO,Laos,04/07/20,1,0
LAO,Laos,04/08/20,0,0
LAO,Laos,04/09/20,3,0
LAO,Laos,04/10/20,1,0
LAO,Laos,04/11/20,0,0
LAO,Laos,04/12/20,2,0
LAO,Laos,04/13/20,1,0
LAO,Laos,04/14/20,0,0
LAO,Laos,04/15/20,0,0
LAO,Laos,04/16/20,0,0
LAO,Laos,04/17/20,0,0
LAO,Laos,04/18/20,0,0
LAO,Laos,04/19/20,0,0
LAO,Laos,04/20/20,0,0
LAO,Laos,04/21/20,0,0
LAO,Laos,04/22/20,0,0
LAO,Laos,04/23/20,0,0
LAO,Laos,04/24/20,0,0
LAO,Laos,04/25/20,0,0
LAO,Laos,04/26/20,0,0
LBN,Lebanon,04/01/20,17,1
LBN,Lebanon,04/02/20,16,0
LBN,Lebanon,04/03/20,15,4
LBN,Lebanon,04/04/20,0,0
LBN,Lebanon,04/05/20,26,1
LBN,Lebanon,04/06/20,7,1
LBN,Lebanon,04/07/20,14,1
LBN,Lebanon,04/08/20,7,0
LBN,Lebanon,04/09/20,27,0
LBN,Lebanon,04/10/20,7,0
LBN,Lebanon,04/11/20,27,1
